Time_Sec,CPU_Percent_Total,Memory_GB
1.0,47.28,2.4764
2.0,64.29,2.7022
3.0,62.16,2.89
4.01,79.95,3.0888
5.01,74.4,3.207
6.01,83.21,3.2941
7.01,87.07,3.4072
8.01,81.94,3.546
9.01,81.71,3.6998
10.01,84.88,3.8256
11.01,76.53,4.0481
12.02,78.98,4.1733
13.02,82.69,4.4204
14.02,76.74,4.1391
15.02,71.33,4.0534
16.02,82.03,4.3383
17.02,80.24,4.5024
18.02,87.83,4.7063
19.03,82.9,5.0681
20.03,84.38,5.2574
21.03,80.09,5.4817
22.03,77.7,5.737
23.03,78.65,6.109
24.03,76.82,6.4064
25.03,76.26,6.7351
26.04,76.35,7.0239
27.04,78.06,7.2539
28.04,76.99,7.4882
29.04,79.3,7.7954
30.04,52.45,8.0814
31.05,62.77,8.3578
32.05,51.45,8.6135
33.05,77.9,8.9624
34.05,76.08,9.2406
35.05,49.14,9.3266
36.05,36.81,9.3536
37.05,32.06,9.3762
38.05,25.9,6.6168
39.06,61.06,4.1203
40.06,81.25,4.2419
41.06,63.7,4.3684
42.06,65.4,4.0153
43.06,84.87,4.196
44.06,71.66,3.9871
45.06,70.68,4.1554
46.07,84.88,4.2661
47.07,60.49,3.998
48.07,75.82,4.1667
49.07,87.45,4.2845
50.07,58.88,4.0468
51.07,79.41,4.2054
52.07,78.21,3.9549
53.07,73.62,4.1651
54.08,81.97,4.2549
55.08,84.86,3.9121
56.08,72.01,4.1538
57.08,84.55,4.2632
58.08,78.61,3.991
59.08,76.71,4.2065
60.08,77.19,4.5311
61.08,76.97,4.8578
62.09,92.57,5.0496
63.09,87.11,5.2297
64.09,76.84,5.4044
65.09,77.69,5.6003
66.09,77.68,5.8107
67.09,77.14,6.0009
68.09,78.71,6.1888
69.1,75.95,6.4064
70.1,66.59,6.652
71.1,77.82,6.9089
72.1,76.81,7.232
73.1,75.38,7.469
74.1,76.15,7.8003
75.11,76.24,8.0292
76.11,75.84,8.2817
77.11,75.8,8.5113
78.11,75.65,8.7133
79.11,47.76,8.9106
80.11,61.58,9.251
81.11,45.62,9.2521
82.12,44.63,9.2524
83.12,32.3,9.2525
84.12,39.57,9.2526
85.12,41.2,9.2528
86.12,34.92,9.2531
87.12,41.17,9.2532
88.13,54.04,9.3534
89.13,57.51,9.3534
90.13,30.94,9.3535
91.13,29.97,9.3535
92.13,28.77,9.3535
93.13,33.24,9.3537
94.14,28.79,9.3537
95.14,30.39,9.3537
96.14,29.22,9.3537
97.14,27.82,9.3537
98.14,35.15,9.3537
99.14,25.57,9.3537
100.14,41.15,9.6416
101.14,37.6,9.9435
102.15,25.9,9.9435
103.15,25.93,9.9435
104.15,33.71,9.9435
105.15,34.58,9.9435
106.15,25.81,9.9435
107.15,52.49,9.9436
108.16,44.37,3.9871
109.16,77.43,4.2019
110.16,78.25,4.5449
111.16,78.46,4.8424
112.16,87.0,5.0085
113.16,88.17,5.1939
114.16,79.86,5.3179
115.17,66.54,5.4482
116.17,72.71,5.5971
117.17,77.91,5.7926
118.17,77.13,5.963
119.17,78.13,6.1404
120.17,75.67,6.321
121.18,67.53,6.6009
122.18,77.13,6.801
123.18,77.85,7.0957
124.18,75.49,7.3591
125.18,74.14,7.6535
126.18,76.21,7.9089
127.19,72.45,8.1527
128.19,63.89,8.4135
129.19,37.34,8.6167
130.19,39.69,8.8371
131.19,53.89,9.256
132.19,47.4,9.3082
133.2,41.67,9.3083
134.2,39.19,9.3083
135.2,32.05,9.4084
136.2,30.65,9.4084
137.2,30.54,9.4086
138.2,30.74,9.4086
139.21,32.01,9.4087
140.21,38.12,9.4087
141.21,31.19,9.4089
142.21,30.45,9.4089
143.21,25.81,9.4089
144.21,27.96,9.4089
145.22,26.11,9.4089
146.22,26.85,9.4089
147.22,30.69,9.4089
148.22,30.33,9.4089
149.22,32.25,9.4089
150.22,26.85,9.4089
151.23,27.05,9.4089
152.23,53.7,9.8877
153.23,26.79,9.9511
154.23,26.03,9.9511
155.23,30.41,9.9511
156.23,27.76,9.9511
157.23,33.05,9.9511
158.24,30.28,9.9514
159.24,66.84,9.9517
160.24,49.84,4.0425
161.24,73.42,4.2122
162.24,77.87,4.6472
163.24,82.96,4.8906
164.25,87.53,5.0904
165.25,83.59,5.2043
166.25,80.38,5.3587
167.25,74.21,5.5527
168.25,76.66,5.7503
169.25,77.59,5.9333
170.25,77.03,6.124
171.25,75.65,6.2966
172.26,74.63,6.5757
173.26,76.84,6.7878
174.26,77.52,7.0797
175.26,76.16,7.3668
176.26,67.3,7.6453
177.26,75.92,7.9103
178.27,76.4,8.1419
179.27,75.63,8.3935
180.27,76.47,8.6053
181.27,75.9,8.8161
182.27,81.04,9.2699
183.27,75.52,9.3224
184.27,51.9,9.3224
185.28,53.74,9.3224
186.28,28.94,9.406
187.28,39.89,9.406
188.28,33.27,9.406
189.28,34.95,9.406
190.28,41.04,9.406
191.29,54.73,9.406
192.29,34.8,9.406
193.29,27.79,9.406
194.29,29.83,9.406
195.29,28.38,9.406
196.29,31.44,9.406
197.3,26.37,9.406
198.3,27.82,9.406
199.3,29.23,9.406
200.3,28.17,9.406
201.3,33.88,9.406
202.3,27.79,9.406
203.31,29.02,9.4061
204.31,52.67,9.8992
205.31,26.77,9.9473
206.31,26.05,9.9473
