Time_Sec,CPU_Percent_Total,Memory_GB
1.0,43.99,2.4789
2.0,67.0,2.7178
3.0,57.32,2.8856
4.01,76.36,3.0881
5.01,71.28,3.2125
6.01,83.92,3.2874
7.01,86.5,3.4002
8.01,77.84,3.5258
9.01,73.34,3.6756
10.01,81.57,3.8025
11.02,76.78,3.9935
12.02,78.71,4.1427
13.02,83.67,4.3914
14.02,86.72,4.5366
15.02,60.65,3.9938
16.02,82.13,4.3128
17.02,80.4,4.4946
18.03,90.46,4.8013
19.03,87.23,5.0894
20.03,81.26,5.2458
21.03,78.49,5.4252
22.03,77.4,5.6157
23.03,78.45,5.9029
24.03,77.77,6.1535
25.04,77.56,6.393
26.04,76.23,6.7555
27.04,78.01,7.0552
28.04,77.54,7.2644
29.04,77.15,7.4997
30.04,80.37,7.8387
31.05,61.79,8.1091
32.05,65.29,8.3791
33.05,68.12,8.6379
34.05,80.46,9.1636
35.05,74.12,9.2592
36.05,54.46,9.2688
37.05,36.37,9.2899
38.06,31.85,9.3141
39.06,27.34,3.9742
40.06,80.6,4.1686
41.06,76.28,4.2836
42.06,72.11,4.4485
43.06,66.8,4.0816
44.06,74.73,4.2143
45.07,71.82,3.9922
46.07,72.6,4.1547
47.07,87.3,4.2846
48.07,65.87,4.0539
49.07,75.07,4.2036
50.07,71.77,3.9744
51.07,76.2,4.1659
52.07,82.82,3.972
53.08,73.86,4.159
54.08,82.87,4.2573
55.08,82.74,3.9537
56.08,73.47,4.1519
57.08,82.33,4.2494
58.08,74.58,3.9928
59.08,79.19,4.238
60.09,76.74,4.5644
61.09,58.06,4.8305
62.09,87.45,4.9991
63.09,87.36,5.1852
64.09,81.29,5.3228
65.09,78.24,5.452
66.09,77.64,5.6523
67.09,71.41,5.8404
68.1,77.55,6.0112
69.1,78.29,6.1828
70.1,75.88,6.3934
71.1,72.72,6.6209
72.1,77.17,6.8458
73.1,77.79,7.1481
74.1,75.28,7.3602
75.11,74.95,7.6918
76.11,75.76,7.9106
77.11,76.35,8.1456
78.11,74.61,8.3875
79.11,67.7,8.5836
80.11,56.86,8.791
81.12,63.0,9.2473
82.12,42.15,9.2474
83.12,41.77,9.2434
84.12,44.59,9.2435
85.12,27.53,9.3438
86.12,39.61,9.3438
87.12,31.15,9.3438
88.13,34.42,9.3438
89.13,28.97,9.3438
90.13,28.55,9.3438
91.13,38.32,9.3438
92.13,30.26,9.3438
93.13,28.95,9.3438
94.14,29.48,9.3438
95.14,26.27,9.3438
96.14,28.19,9.3438
97.14,25.42,9.3438
98.14,27.81,9.3438
99.14,34.96,9.3438
100.14,26.59,9.3438
101.15,26.0,9.3438
102.15,52.05,9.8335
103.15,26.37,9.9337
104.15,26.41,9.9337
105.15,25.37,9.9337
106.15,31.32,9.9338
107.15,33.15,9.9338
108.16,25.5,9.9338
109.16,67.86,9.9347
110.16,34.01,4.0057
111.16,82.86,4.273
112.16,77.49,4.6153
113.16,70.51,4.8474
114.16,88.08,5.0234
115.17,86.12,5.1981
116.17,78.78,5.363
117.17,78.57,5.5216
118.17,77.67,5.7064
119.17,77.15,5.8277
120.17,76.63,5.9703
121.17,75.49,6.1141
122.18,76.22,6.2453
123.18,75.79,6.4359
124.18,69.14,6.675
125.18,77.26,6.9162
126.18,75.88,7.2181
127.18,75.6,7.4347
128.19,75.44,7.7846
129.19,76.47,8.0105
130.19,75.97,8.2592
131.19,72.86,8.4875
132.19,67.07,8.6806
133.19,63.42,8.8869
134.19,54.81,9.2677
135.2,35.88,9.2944
136.2,40.3,9.2944
137.2,40.94,9.2944
138.2,37.66,9.2944
139.2,31.42,9.3946
140.2,37.71,9.3947
141.21,31.74,9.3947
142.21,36.43,9.3947
143.21,27.2,9.3947
144.21,35.43,9.3947
145.21,30.05,9.3947
146.21,26.76,9.3947
147.21,29.72,9.3947
148.22,26.18,9.3947
149.22,26.19,9.3947
150.22,25.81,9.3947
151.22,26.3,9.3947
152.22,28.13,9.3948
153.22,25.68,9.3948
154.22,25.92,9.3948
155.23,25.63,9.3948
156.23,52.16,9.885
157.23,26.87,9.9331
158.23,26.59,9.9331
159.23,28.6,9.9331
160.23,29.82,9.9331
161.23,34.22,9.9331
162.24,25.63,9.9331
163.24,54.8,9.9334
164.24,61.18,3.9159
165.24,77.01,4.229
166.24,78.23,4.6846
167.24,79.38,4.8979
168.24,88.98,5.09
169.25,84.07,5.2112
170.25,80.58,5.3467
171.25,75.61,5.4875
172.25,79.21,5.6795
173.25,69.9,5.8742
174.25,77.65,6.0734
175.25,77.26,6.2595
176.26,72.09,6.4718
177.26,74.46,6.7222
178.26,77.74,6.9949
179.26,75.48,7.2934
180.26,69.27,7.5221
181.26,75.86,7.8355
182.27,75.99,8.0652
183.27,76.2,8.3031
184.27,76.21,8.527
185.27,75.35,8.7293
186.27,75.99,8.9303
187.27,81.37,9.3172
188.27,77.16,9.3627
189.28,75.92,9.3627
190.28,74.08,9.4204
191.28,73.32,9.4636
192.28,42.48,9.4636
193.28,34.0,9.4636
194.28,42.8,9.4638
195.29,56.85,9.4638
196.29,61.61,9.4638
197.29,37.86,9.4638
198.29,33.72,9.4638
199.29,25.48,9.4638
200.29,30.1,9.4638
201.3,31.78,9.4638
202.3,30.23,9.4639
203.3,31.36,9.4639
204.3,41.3,9.4639
205.3,30.32,9.4639
206.3,46.67,9.4639
207.31,58.48,9.9547
208.31,26.7,9.9547
209.31,26.15,9.9547
210.31,27.21,9.9547
211.31,28.19,9.9547
212.31,31.37,9.9547
213.31,30.47,9.9547
214.32,53.02,9.9549
215.32,39.55,4.0054
216.32,85.03,4.3293
217.32,76.44,4.7823
218.32,85.34,4.9434
219.32,89.44,5.1396
220.33,80.36,5.2672
221.33,77.9,5.4306
222.33,77.69,5.6518
223.33,76.88,5.8435
224.33,77.97,6.0301
225.33,76.25,6.2279
226.33,75.63,6.4428
227.34,74.28,6.6953
228.34,78.02,6.952
229.34,75.99,7.274
230.34,68.79,7.5212
231.34,75.68,7.8345
232.34,76.25,8.0585
233.35,70.93,8.312
234.35,48.15,8.5244
235.35,50.09,8.744
236.35,40.46,9.0037
237.35,51.61,9.3141
238.35,45.9,9.3142
239.35,42.43,9.3143
240.36,28.54,9.4088
241.36,34.18,9.4088
242.36,31.4,9.4088
243.36,44.52,9.4088
244.36,55.11,9.4088
245.36,54.91,9.4088
246.37,33.48,9.4088
247.37,26.1,9.4088
248.37,30.47,9.4088
249.37,25.35,9.4088
250.37,26.43,9.4088
251.37,26.92,9.4088
252.37,27.97,9.4088
253.38,28.35,9.4088
254.38,25.56,9.4088
255.38,26.19,9.4088
256.38,25.3,9.4088
257.38,53.45,9.9032
258.38,27.01,9.9513
259.38,25.92,9.9513
260.39,32.64,9.9513
261.39,34.51,9.9513
262.39,26.57,9.9513
263.39,45.76,9.9513
264.39,45.89,3.9851
265.39,72.56,4.1789
266.39,77.28,4.5079
267.4,77.88,4.857
268.4,86.37,4.9965
269.4,88.21,5.1756
270.4,81.13,5.3368
271.4,78.24,5.5021
272.4,78.42,5.7292
273.4,77.12,5.9192
274.41,76.95,6.1161
275.41,76.55,6.2992
276.41,72.69,6.5841
277.41,77.23,6.7923
278.41,77.42,7.0813
279.41,75.19,7.3537
280.41,75.39,7.6381
281.42,75.39,7.9006
282.42,74.36,8.1249
283.42,67.75,8.3645
284.42,35.85,8.5788
285.42,47.06,8.7986
286.42,55.0,9.2627
287.43,37.19,9.2629
288.43,45.85,9.263
289.43,48.23,9.263
290.43,35.11,9.3632
291.43,32.66,9.3632
292.43,38.9,9.3632
293.44,29.22,9.3632
294.44,29.57,9.3632
295.44,34.85,9.3633
296.44,26.0,9.3633
297.44,30.76,9.3633
298.44,27.36,9.3633
299.44,28.17,9.3635
300.45,25.78,9.3559
301.45,38.51,9.3559
302.45,29.35,9.3559
303.45,31.5,9.3559
304.45,26.21,9.3559
305.45,26.91,9.3559
306.46,53.43,9.8817
307.46,25.58,9.9459
308.46,26.41,9.946
309.46,36.09,9.946
310.46,33.18,9.946
311.46,29.42,9.946
312.47,67.19,9.9471
313.47,36.24,4.0152
314.47,82.99,4.3509
315.47,77.99,4.7728
316.47,85.8,4.9273
317.47,87.64,5.1087
318.47,82.43,5.2411
319.48,74.23,5.3779
320.48,78.27,5.5585
321.48,76.45,5.7293
322.48,75.71,5.9141
323.48,77.44,6.1029
324.48,76.55,6.2876
325.49,74.7,6.5426
326.49,74.69,6.7532
327.49,76.1,7.0258
328.49,75.57,7.3089
329.49,69.91,7.534
330.49,76.18,7.8367
331.49,76.89,8.0552
332.5,75.58,8.2899
333.5,76.4,8.517
334.5,76.95,8.7118
335.5,81.2,9.1553
336.5,75.76,9.2085
337.51,76.9,9.2087
338.51,75.13,9.2091
339.51,45.64,9.3095
340.51,54.45,9.3096
341.51,30.57,9.3096
342.51,32.75,9.3098
343.51,45.98,9.3739
344.52,59.87,9.4104
345.52,62.25,9.4112
346.52,49.3,9.41
347.52,33.39,9.41
348.52,26.18,9.41
349.52,27.25,9.41
350.52,27.38,9.41
351.53,33.55,9.41
352.53,26.18,9.41
353.53,32.95,9.41
354.53,28.94,9.41
355.53,30.43,9.41
356.53,53.96,9.9299
357.54,25.28,9.9476
358.54,25.68,9.9476
359.54,25.52,9.9476
360.54,30.83,9.9476
361.54,33.07,9.9476
362.54,43.43,9.9476
363.54,47.79,3.952
364.55,78.34,4.2556
365.55,77.05,4.7141
366.55,82.01,4.9222
367.55,90.65,5.1448
368.55,82.86,5.3263
369.55,76.27,5.5141
370.55,76.38,5.7334
371.56,77.25,5.9098
372.56,77.84,6.0958
373.56,75.84,6.2637
374.56,65.27,6.5018
375.56,75.4,6.7388
376.56,76.64,7.0319
377.56,75.33,7.3265
378.57,75.41,7.5866
379.57,76.04,7.8608
380.57,76.31,8.095
381.57,69.14,8.3475
382.57,55.84,8.554
383.57,72.87,8.7669
384.57,63.87,8.9695
385.58,53.09,9.316
386.58,49.69,9.3161
387.58,46.98,9.3161
388.58,31.52,9.3161
389.58,35.93,9.4118
390.58,28.41,9.4118
391.59,33.88,9.4119
392.59,31.05,9.4119
393.59,31.21,9.4119
394.59,37.21,9.4119
395.59,28.5,9.4119
396.59,27.05,9.4119
397.6,31.71,9.4119
398.6,29.31,9.4119
399.6,29.24,9.4119
400.6,32.82,9.4119
401.6,44.8,9.4121
402.6,27.35,9.4121
403.61,40.81,9.4121
404.61,25.76,9.4121
405.61,25.27,9.4121
406.61,54.01,9.9065
407.61,25.36,9.9544
408.61,27.49,9.9544
409.61,31.03,9.9544
410.62,31.57,9.9544
411.62,31.34,9.9546
412.62,39.01,9.9547
413.62,42.18,3.9904
414.62,80.6,4.2476
415.62,78.01,4.6691
416.62,80.37,4.908
417.63,91.64,5.1303
418.63,82.62,5.2746
419.63,73.55,5.4228
420.63,78.12,5.5846
421.63,75.18,5.7533
422.63,77.8,5.9113
423.63,77.8,6.0909
424.63,77.82,6.2692
425.64,67.49,6.5103
426.64,78.54,6.746
427.64,76.75,7.0399
428.64,75.49,7.3459
429.64,73.48,7.6149
430.64,77.94,7.8713
431.64,69.39,8.1056
432.65,51.63,8.3694
433.65,46.48,8.5884
434.65,37.57,8.8083
435.65,53.43,9.2636
436.65,32.8,9.3157
437.65,41.56,9.3157
438.66,34.88,9.3157
439.66,38.95,9.3157
440.66,28.49,9.3972
441.66,39.82,9.4162
442.66,26.57,9.4162
443.66,32.45,9.4162
444.67,41.39,9.4162
445.67,29.68,9.4162
446.67,31.28,9.4162
447.67,25.64,9.4162
448.67,28.47,9.4162
449.67,26.14,9.4162
450.67,26.32,9.4162
451.68,27.39,9.4162
452.68,36.74,9.4162
453.68,29.13,9.4162
454.68,36.61,9.4162
455.68,25.58,9.4162
456.68,25.83,9.4162
457.68,34.42,9.5475
458.69,45.8,9.957
459.69,26.2,9.957
460.69,25.62,9.957
461.69,34.13,9.957
462.69,33.66,9.957
463.69,26.77,9.957
464.69,70.18,9.3802
465.7,35.25,4.0314
466.7,77.26,4.1958
467.7,72.8,4.0082
468.7,77.89,4.1864
469.7,71.96,4.0088
470.7,76.12,4.1861
471.7,84.48,4.2905
472.71,72.39,4.1287
473.71,80.12,4.2603
474.71,69.25,4.0995
475.71,76.81,4.2395
476.71,91.51,4.3987
477.71,66.66,4.1274
478.71,71.97,4.2431
479.71,89.18,3.9373
480.72,71.79,4.1836
481.72,75.44,4.2855
482.72,84.89,4.5134
483.72,82.08,4.7793
484.72,62.53,4.0054
485.72,74.14,4.1784
486.72,79.38,4.2997
487.73,68.85,4.0613
488.73,79.03,4.2163
489.73,86.79,3.9507
490.73,72.48,4.1836
491.73,81.43,4.2862
492.73,84.53,4.5314
493.73,80.14,4.7844
494.73,63.02,4.0094
495.74,77.32,4.1928
496.74,76.21,4.3093
497.74,83.93,4.5479
498.74,82.12,4.8069
499.74,62.55,4.0277
500.74,81.24,4.2424
501.74,84.96,4.3737
502.75,75.2,4.0211
503.75,77.12,4.2101
504.75,81.39,4.3553
505.75,84.63,4.6892
506.75,85.05,4.942
507.75,47.84,4.0478
508.75,74.16,4.2222
509.75,93.05,4.4275
510.75,67.1,4.0805
511.76,74.73,4.2371
512.76,91.07,4.4185
513.76,67.75,4.1148
514.76,76.34,4.2631
515.76,91.06,4.4456
516.76,64.14,4.0323
517.76,82.61,4.218
518.77,91.05,4.1714
519.77,69.5,4.183
520.77,76.28,4.2873
521.77,68.03,4.0708
522.77,84.72,4.2624
523.77,87.48,3.942
524.77,72.85,4.224
525.77,86.76,4.3605
526.78,70.34,4.146
527.78,90.18,4.3349
528.78,82.6,4.4957
529.78,49.67,4.0388
530.78,84.07,4.2789
531.78,85.35,4.3919
532.78,82.72,4.6569
533.79,86.63,4.8321
534.79,56.53,4.9033
535.79,69.46,4.1348
536.79,85.67,4.2867
537.79,70.3,4.2025
538.79,89.85,4.3816
539.79,89.18,4.711
540.79,77.7,4.3525
541.8,66.49,4.1823
542.8,80.32,4.296
543.8,89.32,4.5329
544.8,61.69,4.0726
545.8,78.59,4.2581
546.8,91.2,4.4509
547.8,78.77,4.0332
548.81,74.7,4.2333
549.81,89.35,4.3967
550.81,88.12,4.6115
551.81,65.15,4.1529
552.81,85.52,4.3569
553.81,91.15,4.5332
554.81,81.0,4.7702
555.81,79.95,4.9128
556.82,60.8,5.0041
557.82,38.09,5.0703
558.82,28.51,5.1408
559.82,29.27,5.2301
560.82,29.73,5.3232
561.82,30.04,5.4131
562.83,31.8,5.5049
563.83,26.24,5.6064
564.83,65.38,5.8572
565.83,32.92,6.4159
566.83,51.58,4.1326
567.83,84.04,4.3522
568.83,89.31,4.5162
569.84,80.89,4.7725
570.84,84.79,4.9463
571.84,43.29,5.0004
572.84,34.8,5.0605
573.84,27.78,5.1152
574.84,26.14,5.1618
575.85,28.91,5.2044
576.85,30.94,5.2469
577.85,30.46,5.2822
578.85,25.17,5.3181
579.85,25.79,5.3493
580.85,25.61,5.3818
581.85,25.3,5.4098
582.86,28.8,5.4481
583.86,28.46,5.4761
584.86,27.13,5.5037
585.86,26.04,5.5297
586.86,25.33,5.5556
587.86,28.95,5.589
588.87,26.0,5.6016
589.87,26.37,5.619
590.87,42.1,5.8138
591.87,61.76,6.0798
592.87,36.98,6.6326
593.87,33.48,4.1136
594.87,80.05,4.3125
595.88,85.37,4.4625
596.88,87.0,4.6479
597.88,87.97,4.9227
598.88,82.36,5.2013
599.88,85.42,5.4469
600.88,59.48,4.189
601.88,80.3,4.3724
602.88,89.0,4.4085
603.89,68.43,4.2716
604.89,85.36,4.3877
605.89,89.09,4.5954
606.89,64.3,4.1693
607.89,81.35,4.3342
608.89,89.02,4.5611
609.89,71.18,4.1361
610.9,83.01,4.3238
611.9,90.46,4.5906
612.9,65.71,4.1626
613.9,83.45,4.387
614.9,85.46,4.5242
615.9,85.77,4.7738
616.9,86.47,5.0668
617.91,82.62,5.299
618.91,79.86,5.5684
619.91,49.85,4.1337
620.91,81.93,4.3925
621.91,82.91,4.5266
622.91,87.55,4.8201
623.91,86.75,5.1215
624.92,84.16,5.3562
625.92,81.57,5.5778
626.92,72.57,5.7835
627.92,63.85,4.2887
628.92,87.1,4.4787
629.92,86.42,4.7425
630.92,87.99,5.0476
631.93,82.25,5.2893
632.93,76.85,5.4519
633.93,54.84,5.6767
634.93,61.03,4.2239
635.93,81.41,4.4365
636.93,85.29,4.702
637.93,89.31,5.0293
638.93,83.5,5.2889
639.94,83.73,5.5535
640.94,62.3,4.0844
641.94,72.84,4.3008
642.94,79.09,4.1248
643.94,77.59,4.3081
644.94,86.29,4.4469
645.94,85.71,4.6589
646.95,83.5,4.9522
647.95,60.15,4.1899
648.95,73.6,4.3399
649.95,90.44,4.5718
650.95,63.41,4.2105
651.95,78.88,4.3732
652.95,86.25,4.5957
653.95,84.7,4.8696
654.96,59.34,4.1665
655.96,83.2,4.3472
656.96,87.84,4.5345
657.96,73.15,4.1264
658.96,73.72,4.3072
659.96,79.01,4.438
660.96,77.93,4.1325
661.97,75.93,4.316
662.97,89.07,4.4898
663.97,67.36,4.156
664.97,78.68,4.3276
665.97,89.94,4.4863
666.97,65.11,4.1961
667.97,79.77,4.3467
668.97,81.64,4.4598
669.98,59.08,4.1898
670.98,77.45,4.3563
671.98,66.39,4.2057
672.98,77.82,4.3616
673.98,66.45,4.2249
674.98,71.84,4.0705
675.98,66.47,4.2885
676.99,72.61,4.0758
677.99,68.74,4.3107
678.99,72.33,4.0769
679.99,69.83,4.3248
680.99,74.41,4.4196
681.99,66.38,4.2592
682.99,77.3,4.3958
683.99,68.34,4.2247
685.0,80.21,4.3757
686.0,63.88,4.2166
687.0,80.29,4.3664
688.0,67.95,4.2424
689.0,78.9,4.3796
690.0,66.63,4.2497
691.0,74.58,4.4026
692.01,68.23,4.2307
693.01,83.48,4.4082
694.01,67.38,4.2248
695.01,85.1,4.3904
696.01,68.21,4.2413
697.01,77.11,4.4006
698.01,68.26,4.2321
699.01,80.84,4.3776
700.02,66.98,4.2706
701.02,73.86,4.4131
702.02,68.21,4.2749
703.02,77.9,4.4174
704.02,68.29,4.2824
705.02,82.35,4.4146
706.02,80.26,4.1869
707.03,78.77,4.3975
708.03,86.52,4.551
709.03,67.56,4.2762
710.03,82.78,4.4976
711.03,68.72,4.2798
