Time_Sec,CPU_Percent_Total,Memory_GB
1.0,54.89,0.1997
2.0,64.08,0.4235
3.01,64.32,0.6073
4.01,79.14,0.7889
5.01,68.98,0.9049
6.01,83.41,0.9701
7.01,85.63,1.0711
8.01,83.86,1.2191
9.01,81.41,1.2906
10.01,77.72,1.4609
11.02,67.89,1.6296
12.02,70.81,1.7535
13.02,86.48,1.9924
14.02,87.91,2.2086
15.02,89.16,2.2093
16.02,79.53,2.4172
17.02,77.23,2.7594
18.03,77.57,3.1741
19.03,76.07,3.6381
20.03,76.4,4.0931
21.03,76.06,4.6154
22.03,75.43,5.1368
23.03,75.99,5.6379
24.03,84.75,5.8453
25.04,50.91,1.5972
26.04,70.28,1.8413
27.04,92.09,2.2136
28.04,89.51,2.3076
29.04,79.57,2.7014
30.04,77.58,3.0693
31.04,76.39,3.5031
32.04,76.81,3.9231
33.05,76.81,4.3388
34.05,75.87,4.8441
35.05,76.02,5.3391
36.05,79.0,5.7263
37.05,83.63,5.9676
38.05,41.52,1.6263
39.06,76.97,1.8492
40.06,84.4,2.2065
41.06,89.33,2.217
42.06,81.89,2.3878
43.06,78.45,2.6638
44.06,77.11,3.0711
45.06,76.42,3.5247
46.07,76.46,3.9872
47.07,77.35,4.4882
48.07,75.61,5.0318
49.07,75.56,5.5397
50.07,84.3,5.7987
51.07,60.45,1.5802
52.07,48.74,1.6614
53.08,83.91,1.9824
54.08,90.35,2.213
55.08,90.63,2.3481
56.08,80.14,2.7428
57.08,78.04,3.1169
58.08,76.85,3.5786
59.08,76.56,4.0254
60.09,76.26,4.512
61.09,77.29,5.0425
62.09,76.9,5.5453
63.09,84.07,5.805
64.09,57.29,1.581
65.09,67.01,1.781
66.09,90.98,1.9787
67.1,60.62,1.6274
68.1,82.17,1.8309
69.1,89.59,1.9622
70.1,58.73,1.6968
71.1,87.76,2.0075
72.1,87.33,2.3219
73.1,79.73,2.678
74.1,77.14,3.0683
75.11,84.85,3.3053
76.11,51.61,1.6729
77.11,91.71,2.0006
78.11,91.45,2.0389
79.11,79.18,2.2785
80.11,78.58,2.5494
81.12,78.21,2.8615
82.12,83.55,3.1782
83.12,53.63,1.6285
84.12,80.66,1.8718
85.12,85.02,2.2244
86.12,89.98,2.3474
87.12,80.13,2.7395
88.13,79.92,3.1138
89.13,82.55,3.4078
90.13,61.0,1.6253
91.13,81.63,1.9295
92.13,89.73,2.2453
93.13,86.11,2.3654
94.14,80.39,2.7603
