Time_Sec,CPU_Percent_Total,Memory_GB
1.0,56.92,0.2773
2.0,63.22,0.4967
3.0,62.81,0.6701
4.01,77.23,0.87
5.01,72.43,0.9839
6.01,82.54,1.0505
7.01,86.23,1.1611
8.01,78.43,1.2979
9.01,81.93,1.3826
10.01,69.75,1.5479
11.01,76.78,1.6546
12.02,88.21,2.0917
13.02,83.89,2.2091
14.02,82.4,2.4634
15.02,82.27,2.7085
16.02,88.39,2.8856
17.02,89.19,2.9783
18.03,94.15,3.1447
19.03,88.35,3.3087
20.03,79.67,3.6357
21.03,89.63,3.8148
22.03,81.29,4.078
23.03,77.66,4.3363
24.03,76.2,4.625
25.03,75.82,4.9374
26.04,77.48,5.4063
27.04,76.54,5.8536
28.04,76.54,6.3539
29.04,76.67,6.8945
30.04,76.12,7.4164
31.04,58.88,3.3291
32.04,85.6,3.6817
33.05,93.64,3.9637
34.05,82.93,4.3643
35.05,78.95,4.7672
36.05,76.87,5.1863
37.05,76.36,5.6581
38.05,76.76,6.125
39.05,76.13,6.6678
40.06,76.42,7.1858
41.06,68.57,7.0647
42.06,65.73,3.485
43.06,78.45,3.3084
44.06,83.32,3.5629
45.06,87.98,3.8508
46.07,79.89,4.2569
47.07,78.68,4.6325
48.07,81.17,5.0309
49.07,64.31,3.4099
50.07,86.71,3.7334
51.07,87.62,4.0965
52.07,81.09,4.4894
53.07,78.51,4.8576
54.08,59.62,3.3055
55.08,81.81,3.5188
56.08,89.04,3.8443
57.08,77.28,4.3967
58.08,76.08,4.9931
59.08,65.94,5.6217
60.08,52.07,3.3353
61.09,89.16,3.5743
62.09,83.63,3.8505
63.09,73.41,3.4149
64.09,87.97,3.6358
65.09,72.67,3.5504
66.09,72.17,3.4225
67.09,87.6,3.6463
68.09,73.1,3.5288
69.09,84.01,3.3932
70.1,76.17,3.7055
71.1,78.68,3.4891
72.1,89.52,3.7248
73.1,85.1,4.0603
74.1,65.25,3.5225
75.1,78.66,3.69
76.1,87.25,3.8889
77.11,71.15,3.4687
78.11,75.36,3.6606
79.11,83.87,3.7977
80.11,83.87,4.0204
81.11,64.97,3.4862
82.11,78.98,3.6427
83.12,86.71,3.7603
84.12,82.04,3.9386
85.12,65.99,3.6244
86.12,82.65,3.7528
87.12,71.25,3.4914
88.12,88.07,3.697
89.12,79.11,3.4781
90.12,85.1,3.6809
91.13,73.79,3.4865
92.13,83.58,3.7537
93.13,87.11,3.8887
94.13,82.6,4.1401
95.13,80.4,4.4909
96.13,76.96,4.8283
97.13,77.1,5.1326
98.14,67.19,5.4622
99.14,41.39,5.8151
100.14,26.92,6.1827
101.14,27.97,6.5606
102.14,34.94,6.8909
103.14,26.53,7.021
104.14,39.93,6.101
105.15,60.37,3.6258
106.15,88.12,3.8778
107.15,88.02,4.1055
108.15,79.31,4.3121
109.15,77.07,4.5068
110.15,77.74,4.7333
111.15,77.48,5.0279
112.15,79.96,5.3917
113.16,71.49,5.9528
114.16,54.35,6.4662
115.16,67.8,6.6616
116.16,58.31,6.7831
117.16,40.41,3.4842
118.16,80.52,3.8284
119.16,93.31,4.1005
120.17,84.6,4.5161
121.17,78.06,4.9783
122.17,76.94,5.4667
123.17,78.16,5.9506
124.17,77.34,6.3876
125.17,81.98,6.9016
126.18,52.2,7.1789
127.18,35.76,3.5041
128.18,92.95,3.766
129.18,88.82,4.0142
130.18,68.53,3.5089
131.18,84.76,3.7514
132.18,72.4,3.509
133.18,87.01,3.7548
134.18,74.13,3.5074
135.19,78.14,3.6841
136.19,71.87,3.4975
137.19,85.35,3.6903
138.19,81.23,3.4685
139.19,71.37,3.6351
140.19,85.55,3.651
141.19,72.46,3.6594
142.19,74.83,3.4943
143.2,82.62,3.695
144.2,81.69,3.6192
145.2,80.74,4.1436
146.2,72.51,4.6684
147.2,72.21,5.0169
148.2,93.49,5.3261
149.2,81.5,5.714
150.21,79.18,6.1226
151.21,76.28,6.4846
152.21,77.95,6.8042
153.21,75.62,7.0338
154.21,76.74,7.2626
155.21,75.65,7.5761
156.21,75.4,7.7918
157.22,72.27,7.9484
158.22,51.27,8.1033
159.22,64.37,8.2423
160.22,47.29,8.5068
161.22,56.85,8.9263
162.22,33.66,8.9263
163.22,27.9,8.9263
164.23,33.35,8.9265
165.23,31.43,8.9265
166.23,31.04,8.9265
167.23,32.68,8.9265
168.23,31.17,8.9265
169.23,26.23,8.9265
170.24,40.95,8.9265
171.24,29.05,8.9265
172.24,27.79,8.9265
173.24,27.48,8.9265
174.24,33.52,8.9265
175.24,28.73,8.9265
176.24,36.71,8.9265
177.25,48.53,8.9265
178.25,27.56,8.9265
179.25,26.26,8.9265
180.25,28.0,8.9265
181.25,25.25,8.9265
182.25,34.86,8.9265
183.25,25.47,8.9265
184.26,25.22,8.9265
185.26,29.59,8.9265
186.26,25.56,8.9265
187.26,28.62,8.9265
188.26,25.43,8.9265
189.26,26.26,8.9265
190.27,26.84,8.9265
191.27,25.24,8.9265
192.27,25.37,8.9445
193.27,31.89,9.0267
194.27,25.33,9.0267
195.27,25.28,9.0267
196.27,25.25,9.0267
197.28,27.95,9.0267
198.28,25.26,9.0267
199.28,26.33,9.0267
200.28,31.37,9.0267
201.28,34.74,9.0267
202.28,25.43,9.0267
203.29,25.92,9.0267
204.29,25.54,9.0267
205.29,25.31,9.0267
206.29,25.25,9.0267
207.29,29.2,9.0267
208.29,26.49,9.0267
209.3,56.53,9.6268
210.3,25.3,9.6268
211.3,25.52,9.7066
212.3,25.9,9.7251
213.3,25.62,9.7251
214.3,26.05,9.7251
215.31,25.4,9.7251
216.31,25.81,9.7251
217.31,26.16,9.7251
218.31,25.79,9.7251
219.31,25.17,9.7251
220.31,25.93,9.7251
221.31,25.16,9.7251
222.32,25.97,9.7251
223.32,25.18,9.7252
224.32,25.15,9.7251
225.32,25.31,9.7251
226.32,25.49,9.7252
227.32,25.9,9.7252
228.33,25.49,9.7252
229.33,25.32,9.7252
230.33,25.92,9.7252
231.33,25.24,9.7252
232.33,25.93,9.7252
233.33,25.48,9.7253
234.33,25.25,9.7253
235.34,27.61,9.7252
236.34,31.47,9.7252
237.34,36.91,9.7256
238.34,25.33,9.7256
239.34,25.66,9.7256
240.34,25.32,9.7256
241.35,25.23,9.7256
242.35,25.26,9.7256
243.35,25.6,9.7257
244.35,25.24,9.7257
245.35,34.0,9.7257
246.35,25.23,9.7257
247.36,25.3,9.7257
248.36,25.27,9.7257
249.36,25.19,9.7256
250.36,26.05,9.7256
251.36,25.73,9.7256
252.36,25.66,9.7256
253.37,25.23,9.7257
254.37,25.29,9.7257
255.37,25.31,9.7257
256.37,25.23,9.7257
257.37,25.41,9.7257
258.37,25.26,9.7257
259.38,25.19,9.7257
260.38,25.39,9.7257
261.38,25.25,9.7257
262.38,25.5,9.7257
263.38,25.8,9.7257
264.38,25.35,9.7257
265.39,25.27,9.7257
266.39,25.24,9.7257
267.39,25.36,9.7257
268.39,25.34,9.7257
269.39,25.43,9.7257
270.39,25.24,9.7257
271.4,25.21,9.7257
272.4,25.37,9.7257
273.4,25.31,9.7257
274.4,25.38,9.7257
275.4,26.19,9.7257
276.4,25.24,9.7257
277.4,25.36,9.7257
278.41,25.34,9.7256
279.41,25.36,9.7256
280.41,25.27,9.7256
281.41,25.24,9.7257
282.41,25.36,9.7257
283.41,25.41,9.7258
284.42,25.49,9.7258
285.42,25.27,9.7258
286.42,25.25,9.7258
287.42,25.38,9.7258
288.42,25.25,9.7258
289.42,25.43,9.7258
290.43,25.36,9.7259
291.43,25.32,9.7259
292.43,25.36,9.7257
293.43,25.43,9.7259
294.43,25.35,9.7259
295.43,25.27,9.7259
296.44,25.24,9.7257
297.44,25.6,9.7259
298.44,25.25,9.7257
299.44,25.52,9.7259
300.44,25.26,9.7258
301.44,25.26,9.7258
302.44,25.37,9.7258
303.45,25.32,9.7259
304.45,25.32,9.7259
305.45,25.25,9.7259
306.45,25.21,9.7259
307.45,25.42,9.7259
308.45,25.26,9.7259
309.46,25.44,9.7259
310.46,25.66,9.7259
311.46,26.22,9.7259
312.46,25.62,9.7259
313.46,38.85,9.7259
314.46,26.46,9.7259
315.47,25.38,9.7259
316.47,25.24,9.7259
317.47,25.38,9.7259
318.47,63.65,9.9197
319.47,25.46,9.9197
320.47,25.27,9.9197
321.48,25.23,9.9197
322.48,25.65,9.9196
323.48,25.47,9.9198
324.48,25.33,9.9198
325.48,25.28,9.9198
326.48,25.24,9.9198
327.48,29.08,9.9198
328.49,25.23,9.9198
329.49,25.34,9.9197
330.49,25.75,9.9198
331.49,25.19,9.9198
332.49,25.28,9.9198
333.49,25.23,9.9198
334.5,25.31,9.9197
335.5,25.76,9.9197
336.5,25.21,9.9197
337.5,25.35,9.9197
338.5,25.25,9.9197
339.5,25.32,9.9197
340.51,25.23,9.9197
341.51,25.23,9.9197
342.51,25.46,9.9198
343.51,25.22,9.9197
344.51,25.49,9.9198
345.51,25.25,9.9197
346.52,25.22,9.9198
347.52,25.35,9.9198
348.52,25.22,9.9197
349.52,25.31,9.9197
350.52,25.32,9.9198
351.52,25.22,9.9198
352.53,25.38,9.9198
353.53,25.36,9.9197
354.53,25.35,9.9197
355.53,25.25,9.9197
356.53,25.23,9.9197
357.53,25.78,9.9197
358.53,25.66,9.9197
359.54,25.32,9.9197
360.54,25.25,9.9197
361.54,25.23,9.9197
362.54,25.38,9.9198
363.54,25.24,9.9198
364.54,25.33,9.9198
365.55,25.26,9.9198
366.55,25.21,9.9197
367.55,25.34,9.9197
368.55,25.29,9.9197
369.55,25.33,9.9197
370.55,25.26,9.9197
371.56,25.34,9.9197
372.56,25.26,9.9198
373.56,25.23,9.9197
374.56,25.33,9.9197
375.56,26.08,9.9198
376.56,25.45,9.9198
377.57,25.63,9.9198
378.57,27.73,9.9197
379.57,25.28,9.9197
380.57,25.2,9.9198
381.57,25.29,9.9198
382.57,25.24,9.9198
383.58,25.19,9.9198
384.58,25.31,9.9198
385.58,25.26,9.9197
386.58,25.36,9.9197
387.58,25.19,9.9197
388.58,25.17,9.9197
389.58,25.27,9.9197
390.59,25.19,9.9197
391.59,25.28,9.9197
392.59,25.2,9.9198
393.59,25.41,9.9198
394.59,25.26,9.9199
395.59,25.71,9.9199
396.6,25.34,9.9199
397.6,25.23,9.9199
398.6,27.41,9.9233
399.6,30.06,9.9233
400.6,25.21,9.9233
401.6,25.34,9.9227
402.61,25.27,9.9226
403.61,30.44,9.9227
404.61,25.16,9.9226
405.61,25.18,9.9226
406.61,25.61,9.9228
407.61,25.17,9.9227
408.62,25.31,9.9227
409.62,25.17,9.9226
410.62,25.37,9.9226
411.62,25.22,9.9227
412.62,25.26,9.9228
413.62,25.33,9.9226
414.63,25.24,9.9227
415.63,25.25,9.9227
416.63,25.73,9.9228
417.63,25.22,9.9228
418.63,25.32,9.9228
419.63,25.23,9.9228
420.64,25.27,9.9228
421.64,25.34,9.9228
422.64,25.24,9.9227
423.64,25.31,9.9227
424.64,25.22,9.9227
425.64,25.22,9.9227
426.65,25.29,9.9227
427.65,25.23,9.9227
428.65,25.32,9.9227
429.65,25.22,9.9227
430.65,25.28,9.9227
431.65,25.34,9.9227
432.66,25.26,9.9228
433.66,25.58,9.923
434.66,26.05,9.923
435.66,25.4,9.923
436.66,25.24,9.923
437.66,25.2,9.923
438.66,25.37,9.9228
439.67,25.23,9.9228
440.67,25.26,9.923
