run_folder;analysis;algorithm;project;class;method;merge_commit;occurrence_id;reason;raw_value_found
results3;idfp;RTA;sql-processor;org.sample.model.PersonDetail;getProcessingId(Object);4e7851a544957454ab1795647f56cee208cdabb5;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;sql-processor;org.sqlproc.sample.simple.Main;main(String[]);698fa6c48c7df343e390675eacd507b886609038;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;sql-processor;org.sqlproc.engine.impl.TestStandardParameters;getDataSetFile(String);8968e32ea09be0994799e017dbaf14422ff7afe2;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;sql-processor;org.sqlproc.engine.impl.TestStandardParameters;testStandardParameters();8968e32ea09be0994799e017dbaf14422ff7afe2;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;sql-processor;org.sqlproc.engine.impl.TestStandardParameters;testFromToParameters();8968e32ea09be0994799e017dbaf14422ff7afe2;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;sql-processor;org.sqlproc.engine.impl.TestStandardTypes;testStandardTypes();8968e32ea09be0994799e017dbaf14422ff7afe2;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;sql-processor;org.sqlproc.engine.impl.TestStandardTypes;testStandardTypes2();8968e32ea09be0994799e017dbaf14422ff7afe2;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;sql-processor;org.sqlproc.engine.impl.TestUndefinedTypes;testUndefinedTypes2();8968e32ea09be0994799e017dbaf14422ff7afe2;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;sql-processor;org.sqlproc.engine.impl.TestUndefinedTypes;testUndefinedTypes();8968e32ea09be0994799e017dbaf14422ff7afe2;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;sql-processor;org.sqlproc.engine.impl.TestUndefinedParameters;getDataSetFile(String);8968e32ea09be0994799e017dbaf14422ff7afe2;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;sql-processor;org.sqlproc.engine.impl.TestUndefinedParameters;testUndefinedParameters();8968e32ea09be0994799e017dbaf14422ff7afe2;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;riak-java-client;com.basho.riak.client.http.itest.ITestBasic;deleteQuorumIsApplied();6363c8f70dc57737390f542720c6a571e993958f;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;stapler;org.kohsuke.stapler.jelly.groovy.GroovyClassLoaderTearOffTest;testGettext();e4c10835694bc8f5db30ffa1c15c50469c60acd8;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;iban4j;org.iban4j.TestDataHelper;getIbanData();52ace4f3cfdb442793c5a0b0f4b58c8fa5397c69;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;iban4j;org.iban4j.TestDataHelper;getIbanData();f3bf7d2b03dc703f74882f2f478e90e86db121a1;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;roller;org.apache.roller.selenium.InitialLoginTestIT;setUp();0e2fb77da19d6fa0b2d829fc626e8a6482479604;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;directory-kerby;org.apache.kerberos.kerb.crypto.String2keyTest;testWith(TestCase);0ce18e3a426e9617742aee6d7fdba76a6faf58a9;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;remoting-jmx;org.jboss.remotingjmx.common.JMXRemotingServer;JMXRemotingServer(JMXRemotingConfig);de3218ef58ebd3293e2afbe472f5a90f5c33e0e0;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;remoting-jmx;org.jboss.remotingjmx.common.JMXRemotingServer;start();de3218ef58ebd3293e2afbe472f5a90f5c33e0e0;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;java-iban;nl.garvelink.iban.CountryCodesParameterizedTest;PARAMETERS;981e0311705b2f83cabb82c9c9e098952960b248;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;gwtbootstrap3;com.svenjacobs.gwtbootstrap3.demo.client.DemoEntryPoint;onModuleLoad();06aa5c07dae8f30904c70a5987c614e0620e66bd;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;jgralab;de.uni_koblenz.jgralab.greql2.optimizer.PathExistenceToDirectedPathExpressionOptimizer;optimize(GreqlEvaluator, Greql2);f475191b1bb19e089d61d4d35056c1306db833a9;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;jgralab;de.uni_koblenz.jgralabtest.greql2.ParserTest;testForallExpression();70c7b81959da8e726b6fc1bdaae4fd78c940bc87;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;nfe;com.fincatto.documentofiscal.DFUnidadeFederativaTest;deveRepresentarOCodigoCorretamente();eae6aafc07ee7019d90ad6fcee9afd164d2cfe85;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;jgralab;de.uni_koblenz.jgralab.greql2.evaluator.costmodel.DefaultCostModel;calculateCardinalitySetComprehension(SetComprehensionEvaluator, GraphSize);70c7b81959da8e726b6fc1bdaae4fd78c940bc87;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;nfe;com.fincatto.documentofiscal.DFUnidadeFederativaTest;deveRepresentarOCodigoCorretamente();e74a5e0a7663af58116cda89208a08f1589e0ff1;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;jgralab;de.uni_koblenz.jgralab.schema.impl.SchemaImpl;getVertexCreateMethod(QualifiedName, QualifiedName);1502a3525248376410ba747530bf6ef93a0656f2;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;jgralab;de.uni_koblenz.jgralab.schema.impl.SchemaImpl;commit();1502a3525248376410ba747530bf6ef93a0656f2;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;jgralab;de.uni_koblenz.jgralab.greql2.evaluator.vertexeval.FunctionApplicationEvaluator;getFunctionName();1502a3525248376410ba747530bf6ef93a0656f2;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;jgralab;de.uni_koblenz.jgralab.schema.impl.EdgeClassImpl;addSuperClass(EdgeClass);1502a3525248376410ba747530bf6ef93a0656f2;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;nfe;com.fincatto.nfe310.FabricaDeObjetosFake;getConfig();f5098f55c819dc8fc490d4feefefbde97c9c1d55;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;jgralab;de.uni_koblenz.jgralab.greql2.evaluator.costmodel.DefaultCostModel;calculateCostsGreql2Expression(Greql2ExpressionEvaluator, GraphSize);1502a3525248376410ba747530bf6ef93a0656f2;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;jgralab;de.uni_koblenz.jgralab.greql2.evaluator.costmodel.DefaultCostModel;calculateCostsConditionalExpression(ConditionalExpressionEvaluator, GraphSize);1502a3525248376410ba747530bf6ef93a0656f2;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;jgralab;de.uni_koblenz.jgralab.greql2.evaluator.costmodel.DefaultCostModel;calculateCostsBackwardVertexSet(BackwardVertexSetEvaluator, GraphSize);1502a3525248376410ba747530bf6ef93a0656f2;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;jgralab;de.uni_koblenz.jgralab.GraphIO;writeHierarchy(Package, AttributedElementClass);1502a3525248376410ba747530bf6ef93a0656f2;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;jgralab;de.uni_koblenz.jgralab.greql2.evaluator.fa.SimpleTransition;SimpleTransition(State, State, AllowedEdgeDirection, JValueTypeCollection, String);1502a3525248376410ba747530bf6ef93a0656f2;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;jgralab;de.uni_koblenz.jgralab.greql2.optimizer.CommonSubgraphOptimizer;mergeSourcePositionsBelow(Greql2Vertex, Greql2Vertex);1502a3525248376410ba747530bf6ef93a0656f2;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;jgralab;de.uni_koblenz.jgralab.schema.impl.CollectionDomainImpl;CollectionDomainImpl(Schema, QualifiedName, Domain);1502a3525248376410ba747530bf6ef93a0656f2;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;jgralab;de.uni_koblenz.jgralab.impl.GraphBaseImpl;internalDeleteEdge(Edge);7280e66b283a5941b96f6fbf22e8795bf70b0d47;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;jgralab;de.uni_koblenz.jgralab.codegenerator.SchemaCodeGenerator;createGraphFactoryMethod();7280e66b283a5941b96f6fbf22e8795bf70b0d47;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;jgralab;de.uni_koblenz.jgralab.impl.trans.EdgeImpl;setPrevIncidenceInternal(IncidenceImpl);d530577887bef4780cb227f3724bee93a2684214;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;mes;com.qcadoo.plugin.internal.manager.PluginManagerInstallTest;shouldFailureInstallEnabledPluginWithUnsitisfiedDependencies();16cf6469ef16ac6ef627544b000a348ac8181054;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;mes;com.qcadoo.plugin.internal.manager.PluginManagerInstallTest;shouldNotInstallEnabledPluginIfCannotInstall();16cf6469ef16ac6ef627544b000a348ac8181054;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;netphony-network-protocols;es.tid.tests.TestPCEPCommons;createAllFields(Object);07041eaa5a5fe329a0efbcecbe079f3323b65462;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;transit-java;com.cognitect.transit.TransitTest;testWriteSet();f6b2d6ffa4605772a03c012c540ccb762f115b29;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;transit-java;com.cognitect.transit.TransitTest;testWriteMap();f6b2d6ffa4605772a03c012c540ccb762f115b29;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;k3po;org.kaazing.k3po.driver.internal.test.utils.K3poTestRule;apply(Statement, Description);b147a61164f98a41ebf0ea384a568565d34295cb;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;k3po;org.kaazing.k3po.driver.internal.test.utils.K3poTestStatement;evaluate();b147a61164f98a41ebf0ea384a568565d34295cb;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;stormpot;stormpot.PoolTest;mustNotCachePoisonedSlots(PoolFixture);375e8c807ffca5524e6333b5ba602e2ce430300f;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;rxjava-extras;com.github.davidmoten.rx.internal.operators.ObservableServerSocketTest;checkServerSocketReadsTcpPushWhenBufferSizeIs(String, int);fba9f4ad2a32245c7e0e9425cd17a3d19a07ad4b;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;rtree;com.github.davidmoten.rtree.BenchmarksRTree;main(String[]);dd478c4ea8eeeede9848bc596dda5454a648541d;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;rival;net.recommenders.rival.split.splitter.SplitTest;testCrossValidation();aefae91d1ce70013519cfa0bc0132c5279c0fb2c;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;smartsheet-java-sdk;com.smartsheet.api.sample.Sample;main(String[]);e3a8071836d7e5cf8949174a783d1f0d9525934e;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;k3po;org.kaazing.k3po.driver.internal.test.utils.K3poTestRule;apply(Statement, Description);b147a61164f98a41ebf0ea384a568565d34295cb;1;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;k3po;org.kaazing.k3po.driver.internal.test.utils.K3poTestStatement;evaluate();b147a61164f98a41ebf0ea384a568565d34295cb;1;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;kryo-serializers;de.javakaffee.kryoserializers.KryoTest;beforeTest();aebbe4d73401d7ac255fc3a57af495d146f9e238;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;substeps-core;com.technophobia.substeps.runner.syntax.validation.SyntaxAwareStepValidatorTest;validatorReportsNoErrorsForSubstepsWithValidSteps();f51e19b36c2a13d3d11fe9744381a0c910d61c6f;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;substeps-core;com.technophobia.substeps.runner.syntax.validation.SyntaxAwareStepValidatorTest;validatorReportsMissingSubstepsInDefinition();f51e19b36c2a13d3d11fe9744381a0c910d61c6f;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;analytics-java;com.segment.analytics.internal.AnalyticsClientTest;newClient();ba863112c230f0def9b42213c59cc8441236c6ba;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;mafia-maven-plugin;nl.sijpesteijn.testing.fitnesse.plugins.runner.URLTestCallerTest;setup();6595d9487b0b97c8bf32cce0951e95763d4962a8;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;jmxterm;org.cyclopsgroup.jmxterm.cmd.BeansCommandTest;testExecuteWithAllBeans();eb38f4012dacafe4b4e876004ccf09080bde4e8a;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;jmxterm;org.cyclopsgroup.jmxterm.cmd.BeansCommandTest;testExecuteWithNullDomain();eb38f4012dacafe4b4e876004ccf09080bde4e8a;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;sdk-java;test.mercadopago.core.MPBaseMultipleParamsTest;noParamsMethdTest();c71a33c366866371a12e0d1c864172f84a555561;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;sdk-java;test.mercadopago.core.MPBaseMultipleParamsTest;threeParamsMethdTest();c71a33c366866371a12e0d1c864172f84a555561;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;sdk-java;test.mercadopago.core.MPBaseMultipleParamsTest;twoParamsMethdTest();c71a33c366866371a12e0d1c864172f84a555561;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;sdk-java;test.mercadopago.core.MPBaseMultipleParamsTest;singleParamsMethdTest();c71a33c366866371a12e0d1c864172f84a555561;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;sdk-java;com.mercadopago.core.MPBase;generatePayload(HttpMethod);c71a33c366866371a12e0d1c864172f84a555561;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;sdk-java;com.mercadopago.core.MPBase;processMethod(String, HashMap<String,String>);c71a33c366866371a12e0d1c864172f84a555561;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;sdk-java;com.mercadopago.core.MPBase;parsePath(String, HashMap<String,String>);c71a33c366866371a12e0d1c864172f84a555561;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;sdk-java;com.mercadopago.core.MPBase;processMethod(String, HashMap<String,String>);34ee96bc8793f17a98d6048e2ddb058f4c02de76;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;sdk-java;com.mercadopago.core.MPBase;processMethod(String, HashMap<String,String>);b822e23f94b13e932c53074fbfe2800da45d22f3;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;sdk-java;com.mercadopago.core.MPBase;parsePath(String, HashMap<String,String>);b822e23f94b13e932c53074fbfe2800da45d22f3;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;sdk-java;com.mercadopago.core.MPBase;generatePayload(String);b822e23f94b13e932c53074fbfe2800da45d22f3;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;sdk-java;com.mercadopago.core.MPCredentials;getAccessToken();b822e23f94b13e932c53074fbfe2800da45d22f3;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;sdk-java;com.mercadopago.net.MPRestClient;getRequestMethod(String, String, HttpEntity);0633f406688697a6f4446f6351cf2cf748082823;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;sdk-java;com.mercadopago.core.MPBaseResponse;parseResponse(HttpResponse);0633f406688697a6f4446f6351cf2cf748082823;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;sdk-java;test.mercadopago.net.MPRestClientTest;postMethodTest();e88ae0e7903dcb0b29aba8bf89af2eb3b07367ea;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;sdk-java;test.mercadopago.net.MPRestClientTest;putMethodTest();e88ae0e7903dcb0b29aba8bf89af2eb3b07367ea;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;sdk-java;test.mercadopago.net.MPRestClientTest;getMethodTest();e88ae0e7903dcb0b29aba8bf89af2eb3b07367ea;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;sdk-java;test.mercadopago.net.MPRestClientTest;deleteMethodTest();e88ae0e7903dcb0b29aba8bf89af2eb3b07367ea;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;druid-api;io.druid.data.input.impl.InputRowParserSerdeTest;testMapInputRowParserSerde();ac15c8e6c4baa07aecc2208f13952c0adcce489c;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;druid-api;io.druid.data.input.impl.InputRowParserSerdeTest;testStringInputRowParserSerde();ac15c8e6c4baa07aecc2208f13952c0adcce489c;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;stateless4j;com.github.oxo42.stateless4j.IgnoredTriggerBehaviourTests;returnFalse;4c7880ec0e20cabecb1c31043e95ff6b8a707543;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;stateless4j;com.github.oxo42.stateless4j.IgnoredTriggerBehaviourTests;returnTrue;4c7880ec0e20cabecb1c31043e95ff6b8a707543;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;java-library;com.urbanairship.api.customevents.parse.CustomEventPayloadSerializerTest;testFullPayload();bbe0297a107727f3f58629274f6ca5e42356e146;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;java-library;com.urbanairship.api.customevents.model.CustomEventPayloadTest;testBuilder();bbe0297a107727f3f58629274f6ca5e42356e146;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;billy;com.premiumminds.billy.portugal.test.services.export.qrcode.TestQRCodeStringGenerator;generateInvoice(boolean);9420e73394b22e375a57d57822bad925e7f9572a;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;billy;com.premiumminds.billy.portugal.test.services.documents.TestDocumentIssuingService;testIssuingService();9420e73394b22e375a57d57822bad925e7f9572a;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;billy;com.premiumminds.billy.portugal.test.services.export.TestPTCreditNotePDFTransformer;generatePTCreditNote(PaymentMechanism, PTInvoiceEntity);9970ae9f48e0f6bd10efbdd5dcb9de6a0ed8f839;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;billy;com.premiumminds.billy.portugal.test.PTMockDependencyModule;configure();4646ce44110d9832878f58f54a112a49eda5a4bd;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;billy;com.premiumminds.billy.core.test.services.builders.TestProductBuilder;doTest();f443290adb2821b80265a6559b626bb51f44269c;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;webbit;org.webbitserver.netty.NettyWebServerTest;stopsServerCleanlyNotLeavingResourcesHanging();654f23f315084bd97bb8d67c6543259c0d35b882;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;redpen;org.unigram.docvalidator.SampleDocumentGeneratorTest;testGenerateSimplePlainDocument();ea815d7ad42ed88e93bc78aac909f030439f77d3;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;redpen;org.unigram.docvalidator.SampleDocumentGeneratorTest;testGenerateSimpleWikiDocument();ea815d7ad42ed88e93bc78aac909f030439f77d3;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;redpen;org.unigram.docvalidator.SampleDocumentGeneratorTest;testGenerateSimpleMarkdownDocument();ea815d7ad42ed88e93bc78aac909f030439f77d3;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;jongo;org.jongo.util.MongoResource;getInstance();ef3b9719963e125da4191c6917e6453edd04c410;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;jongo;org.jongo.InsertTest;canOnlyInsertOnceAPojoWithACustomId();aa988ff7746f3ea0740acaa9fda47444e3fd7400;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;jongo;org.jongo.util.MongoResource;getInstance();ef3b9719963e125da4191c6917e6453edd04c410;1;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;jongo;org.jongo.InsertTest;canOnlyInsertOnceAPojoWithACustomId();aa988ff7746f3ea0740acaa9fda47444e3fd7400;1;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;jongo;org.jongo.util.MongoResource;getInstance();ef3b9719963e125da4191c6917e6453edd04c410;2;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;jongo;org.jongo.InsertTest;canOnlyInsertOnceAPojoWithACustomId();aa988ff7746f3ea0740acaa9fda47444e3fd7400;2;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;jcabi-github;com.jcabi.github.RtContentsITCase;getContent();207129389bde3a9f4edf87392c369e4f144b343b;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;github-api;org.kohsuke.github.GHPullRequestTest;pullRequestReviewComments();c3cbaa43eab611b29a7f3be97d8a66f59628a67b;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;jcabi-github;com.jcabi.github.mock.MkSearchTest;canSearchForUsers();f0838e37a49a2ab757b59582addef51d0c69e0e0;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;jcabi-github;com.jcabi.github.mock.MkSearchTest;canSearchForIssues();f0838e37a49a2ab757b59582addef51d0c69e0e0;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;jcabi-github;com.jcabi.github.mock.MkSearchTest;canSearchForRepos();f0838e37a49a2ab757b59582addef51d0c69e0e0;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;bychan;org.bychan.core.dynamic.minilang.MiniLangTest;test();96d59116bbca17ba5b72e31736f17cb431b19ad1;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;blueflood;com.rackspacecloud.blueflood.io.ElasticIOIntegrationTest;setup();03c8a29606ad6cfa421db5ad84dad7c9318fe37a;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;gelfj;org.graylog2.GelfMessageTest;testSimpleMessage();f57a572d8c372b60afde1f1f300fdb93e3d1a194;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;resty-gwt;org.fusesource.restygwt.GwtCompleteTestSuite;suite();6b049ac6ac63e9fd3607dacd2c4aa8302e7a4949;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;resty-gwt;org.fusesource.restygwt.GwtCompleteTestSuite;suite();7365f191bd3b2c0484708329b7d6e3bfd2646865;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;resty-gwt;org.fusesource.restygwt.GwtCompleteTestSuite;suite();52d1d66d66a96b6099ff24cd403ae357187703aa;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;nfctools;org.nfctools.ndef.NdefEncodeDecodeRoundtripTest;records;15659385c0127435a9d7ed840ff8f444d3d63053;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;jmxtrans-agent;org.jmxtrans.agent.JmxTransExporterBuilderTest;testParseConfiguration2();5a5a447b340d6f99ac10fd8e954db69669f60122;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;jmxtrans-agent;org.jmxtrans.agent.JmxTransExporterBuilderTest;testParseConfiguration();5a5a447b340d6f99ac10fd8e954db69669f60122;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;xml-avro;ly.stealth.xmlavro.ConverterTest;severalRoots();0b17578deda5b3cf81a58e86016a82b34df1fbc3;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;apgdiff;cz.startnet.utils.pgdiff.PgDiffTest;parameters();a42c3242b6e78aa612e362f409e373225a9c4a2e;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;apgdiff;cz.startnet.utils.pgdiff.PgDiffTest;parameters();f8a63c5f0ad47c6bbb48220fffad3a1d0889bb3b;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;twilio-java;com.twilio.sdk.resource.instance.BasicRequestTester;init();6b9f7f74bd272b04a3bd2964fc518c13eeb30fd0;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;swagger-codegen;io.swagger.client.api.StoreApi;getOrderById(String);947935f3d9d27f942ce540500ca58c3b13891909;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;swagger-codegen;io.swagger.client.api.UserApi;deleteUser(String);622b5c179ad066b7504b07385f9813d00859c848;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;netconf-java;net.juniper.netconf.NetconfSessionTest;GIVEN_executeRPC_WHEN_lldpRequest_THEN_correctResponse();5720d527507c33e5fede2e542dc3d892eb780b5d;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;swagger-codegen;io.swagger.client.api.StoreApi;getOrderById(String);622b5c179ad066b7504b07385f9813d00859c848;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;xdi2;xdi2.webtools.util.MessageUuidShorteningCopyStrategy;replaceContextNode(ContextNode);eb0bebb706227aea2ddd7fbdb01fd0d5d7c77038;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;xdi2;xdi2.webtools.messenger.XDIMessenger;doPost(HttpServletRequest, HttpServletResponse);53f585d42362bc3edc3b9cb1fb94f00ce0863d42;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;xdi2;xdi2.webtools.converter.XDIConverter;doPost(HttpServletRequest, HttpServletResponse);53f585d42362bc3edc3b9cb1fb94f00ce0863d42;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
results3;idfp;RTA;xdi2;xdi2.webtools.discoverer.XDIDiscoverer;doPost(HttpServletRequest, HttpServletResponse);53f585d42362bc3edc3b9cb1fb94f00ce0863d42;0;INVALID_VALUE_IN_left right DFP-Inter;not-found
